id,sentence,sentiment
17621,This is the place that first started serving fried Oreos and Twinkies in Las Vegas. This is also the place that has scantily clad women in front handing out beads. This is a slot machine only type of casino that we walked in and out of because it smelled of the same skanky oil it smelled like when I was last here about 3.5 years ago.,2
13352,"This review is for dinner.  My girlfriend and I came here for dinner on a Sunday night and we both ordered the Steak Frites.  We weren't that hungry so we just ordered a main course.  Our waiter refused to have us sit and wait for our food with nothing to munch on so he gave us a complimentary Rillettes aux Deux Saumons.  It was absolutely delicious.  It's a fresh and smoked salmon dip that we literally probably indulged in way too much bread because the dip was delicious.  Anyways, by the time our steaks came out we were stuffed but still managed to eat majority of our meat!  Overall, a good experience and we got very good service.  We almost make it a tradition to come to Bouchon every trip now.  If you're staying at the Venetian, I believe you get a little card for 10% off the meal!",4
25260,"Had a very nice meal Sunday evening, the restaurant is very quaint. The server was blas\u00e9.  \nThe black board specials were not explained very well, it may have been a language barrier or compete indifference on her part but she failed to help us understand the preparations when asked. She droned in expressionless monotone \""there is lamb, a salad with ham and the lobster'.  Then complete silence pad and pen at ready.\n\nSo, we ordered off the regular menu:The seafood de mer, duck confit, and cod were all delicious.\nIf I am in Montreal again I would go back.  The setting and food were good.  Waitress perhaps a a bit tired or stressed out.",3
29468,"We have patronized Ah-So many, many times...After reading other reviews I have decided to post one based on our many experiences.  First of all, we love the Tuna Sashimi, has always been very fresh and very good.  We also get the spicy tuna roll, crunch munch roll, edamame and sometimes gyoza.  The food is why we have always gone back..We have never been disappointed with that aspect.  \n\nThe service however, has always missed the mark.  From rude or uninterested hostess/greeters to ever changing food servers to inappropriately dressed female bartenders.  We ALWAYS sit at the round tables in the \""bar area\"", we may or may not get waited on before asking for service.  It seems that if you see a server, but you are not in their section, you don't get served...very disappointing that a server can see you have been there for a good 5 minutes and no one has helped you and they don't even stop to see if they can get you anything.  Another aspect that is irritating is the fact that we do frequent the place, at least once a week and never any type of recognition that they even know who we are.\n\nAll of that being said, and why I have now rated them at 3 stars...Last night (Saturday) we had an absolutely awesome experience!  They have a new Sushi Chef and it is very apparent based on the rolls and sashimi, as I said, we always liked the food but last night it was exceptional.  We like what they are doing with the decor, looks more like a restaurant than a sports bar, although they still need to do something with the cafeteria style look to the center of the restaurant tables...not inviting at all. \n\nNow for our service...our server was Ali, for the first time ever...He recognized us as regular customers, greeted us with a friendly demeanor and even remembered what we had to drink on previous occasions.  He got our order perfect, made sure everything was great, kept up with our drinks, etc without being obtrusive or overbearing.  He even made sure the manager Po, came over and introduced himself and chatted with us about the changes being made...this made for very personal service and an enjoyable evening.\n\nI am only giving 3 stars, although last night deserved 5 stars, because I want to make sure they keep up with that level of service and that things are really changing around there for the better.  As of now...Great Job Ali and Ah-So Chef's!",3
30896,"I've been eating at this restaurant for a while now, and I've never had a bad experience or a bad dish.\n\nI'm a sushi novice, but the sushi I've had here was quite good.  All of the dishes I've had have been yummy and fairly priced, and the rice that comes on the side of most of the dishes seems to be perfectly cooked.\n\nI'm also impressed with the friendliness of the staff and the rapidity with which your food is served to you.  There have been quite a few times that my girlfriend and I have come in, eaten an appetizer and our dinners, and left in under an hour because the kitchen and staff are just that fast.",4
22883,"Last night I went to the Benihana in Chandler for my birthday. It was the worst experience I have ever had a Benihana and I felt as if I had to write in. It wasn't my first visit, I have been there many many many times. I have a group of friends and we all go when its our birthday. We fill up a table each time. Last year my sister had a baby and as such we've had to adjust the time we normally go. I made a reservation for 5:15pm so she could come and it wouldn't interrupt my 1 year old nephews routine (and he would be in good spirits because as much as I love him I know that kids are emotional sometimes). All 6 people in our party left work early so we would all be on time. My sister and brother in law were waiting in the bar when I got to the restaurant. They had been there since 5 and the bar was empty expect for two tables.  They hadn't even been greeted by the bar tender for the 10 minutes they had been there before me. I checked in with the hostess at 5:15pm and she said it would be a few minutes so I went to the bar to order drinks. After about 10 minutes of being ignored by the bartender, I finally caught her attention and she snapped at me \""I'm the only one here in the bar, I'll help you when I can!\"".  Finally able to get a drink, we were starting to wonder how much longer for the table. At 5:35,  with the incredibly rude hostess, in an almost completely EMPTY restaurant, we finally walked back up and asked how much longer we would be waiting. The two girls had been mainly ignoring the guests and talking to each other and the lone male host. They weren't smiling, or friendly, or nice in any way shape or form. We were told ,rudely, that it would be another 5 minutes. 15 minutes after that, with my nephew getting antsy, I walked up and said that we need a table (in the now still half empty restaurant and full lobby). She said they would be sitting us 'right now'. I verified that it was in fact 'right now, right now, not right now in another 15 minutes.' And she said yes. My two sisters had walked outside to keep my nephew busy and I brought her back inside, and I pulled our other 3 people from the bar (who had been buying drinks and appetizers). We stood waiting in the lobby another 10 minutes. A full 50 minutes after we had checked in on time we were finally shown to our table. Where our waitress asked if this was our first visit. We told her that we were old pros but she still felt it necessary to go over the ENTIRE menu with us and ignored us trying to tell her that we even knew what we wanted to order. We wanted to get our order in so my sister could actually eat dinner before she had to leave since it had taken us SO long to be seated. The restaurant wasn't full at all and yet the waitresses service was still so slow and she ignored us so often that we ended up stacking our own used dishes up off to the side. She didn't even refill our drinks. My sister had to leave without even eating her meal. Her husband stayed behind to bring it home for her. We finally had to flag our waitress down for our checks and she forgot to use my coupon so we had to flag her down again. We gave her our cards and she forgot to run one of them so we had to flag her down again to run it.  \n\nI have a lot of sympathy for service (especially during the holiday season) but it was the attitude of the hostesses and the lack of involvement from the manager that really upsets me. The manager (who kept walking by the hostess desk) didn't bother to talk to the girls who weren't seating people in a restaurant that was empty! The reason we made such early reservations was so that my sister and my nephew could have dinner with us. I know that my group and I have decided to not go to Benihana's anymore after last night. Had it been only one person with a bad attitude, we would have absolutely been forgiving but this has left such a bad taste in my mouth that I won't be going back.\n\n**Update in response to the company contacting me, I had actually emailed their customer service first. But didn't hear anything back. It appears that Yelp is monitored more often than the customer service email?",1
42328,"The quality of the food here is definitely average if not far below it. When I got to the pick up window there was already three other unhappy customers waiting in front of me. They got my order wrong and looked irritated when I corrected them. Then she asked me what I wanted them to do about it. Obviously I want what I ordered. By the time I got home I took one bite and spit it right back out. My salad basically smelled like a wet dish rag that had been sitting out too long and tasted like it too. Lovely huh? And my friends bun to his burger was soggy, the lettuce was completely wilted and the cheese was almost burnt. On a small positive note, the loaded fries are pretty good, and the only thing I've been 100% satisfied with. The fries will be the ONLY thing we come back here for if we ever come back at all.........",1
28814,For the money spent (and lost) it simply didn't live up to my expectations.,2
34796,"I should make it clear from the beginning that I had a hotel comp and didn't pay for the meal. If I had paid for the meal, I would be furious. \n\nSo here it goes- my partner and I ordered 5 items to share: \nThe sliders never came out\n\nThe braised short rib smelled and tasted foul. We each took a small bite and never touched it again. \n\nThe breaded and fried green beans weren't horrible, but they weren't interesting either.  I'm not sure what the dipping sauce was trying to be. Also, I think the oil in the fryer needs to be changed.\n\nThe flat bread took almost 30 minutes and was bland. \n\nThe only dish I would recommend is the duck tostada- but even then I have to say the duck was so bland it might as well have been over cooked dark meat chicken.\n\n\nOn the positive side- we ate at the bar, and aside from the sliders never coming out, the service was nice. The bartender was pleasant and quick with our drinks.",2
48680,"I really like The Quad for gaming. They have cheap Blackjack tables and the restaurants inside like Hash House A Go Go are awesome. I also like the new LINQ area that has been built in between it and Flamingo, which has a bunch of new bars and places to shop. I am not the biggest fan of the Sportsbook at this casino, but there are plenty of other Sportsbooks in the area. I am a Total Rewards member, so it's even more appealing for me to gamble and spend money here. I normally stay at the other Total Rewards casinos like Flamingo, Caesars, and Harrahs. I decided to give The Quad rooms a try this coming weekend, so maybe they can earn that extra star this coming weekend.",4
16522,"Cheating dealers and pit boss.\n\nI was at a $15 black jack game. A player turned over AJ. The Dealer offered even money. the player took it, and the dealer put out $15 to deliver the player's winnings.\n\nThe dealer turns over a 21, the pit boss comes over and declares no even money bet allowed at the table !  The player's winning were taken back! I protested on behalf of the player that she had placed the offered bet BEFORE the dealer turned over, but the pit boss would not deliver the offered bet!\n\nFrom this moment henceforth, I shall never deliver a single dollar unto the MLIFE consortium on account of terrible customer service, taking advantage of inexperienced gamblers, and poor pit boss judgement.\n\nI had been hopeful of the perks of my MLIFE membership, but am now forever forlorn.\n\nG",1
34410,"Maybe I'm getting too old to enjoy loud music - so loud you're basically yelling at the person sitting next to you - at 10 AM on a Saturday, but RnR wasn't for me. I feel like it's trying too hard to push for an experience that resonates of amazing, crazy, youthful, full of party animals, and outrageous, but it ends up feeling cheesy, forced, and a little more on the unpleasant side.\n\nThe menu is big, and drinks range from reasonably priced to whaaat? NO! There are some good bottomless brunch cocktail specials on the weekend. I didn't try the food so I can't really comment.\n\nAfter having one round, we left. I think given the right mindset (and time of day), RnR could be fun, but it'll be a good while before I give it another go.",2
30293,"Decent food. But.... I ordered an Irish coffee, and they gave me a cup of coffee with a shot of whiskey on the side. I asked the bartender if she knew how to make this simple drink. She said, \""we don't do that here\"". Wow. I asked for the remaining ingredients, and I was charged for each individual ingredient. $17.00 Irish coffees at Brazwells. Condescending staff.",2
37199,"This is a review on their macarons alone. I thought they were terrible. I had 4 cookies and they all fell apart when I took a bite in them, as if they were old and sitting there for days. The cookie to filling ratio just seemed off to me, too much cookie and not nearly enough filling. With all of the good reviews, I thought that this place would be delicious and I had high hopes, but they were crushed pretty darn fast. If you want a good macaron, do not go here.",2
37714,"meh. not worth the 45 minute wait for a table\n\nwent when my sister was in town. service was great! the hostess tammie was super informative and friendly. our server was awesome as well, although we did wait a long time for water refills and soda refills. food was ok. decently priced, but nothing really stood out as amazing. the shakes were great though! went during happy hour and all drinks were half off. if you're eating and having a shake, go for the junior.",3
26361,Good food but sometimes slow service at times..been there 6-8 times,3
23392,"OMG this place is great.  I have only ever been like 2 or 3 times when I was younger.  I went with my Dad and some stuff is over priced, but it all depends on what you buy and how fast you're gonna use it/eat it.  \n\nTheir ready made foods are INCREDIBLE.  We found some yummmmmmmmmy jumbo shrimp salad and it was a huge portion for the price and got some chicken salad that was just as good.  I bought some fresh baked large chocolate chip cookies (similar to what you find at albertsons) but these were 10x better. They are GREAT.  Their fresh made sushi dept had better portions and better prices then the grocery store AND better quality.  They weren't as good as being at an actual sushi bar of course but definitely better then the typical grocery store variety.   We also finished up with a hot dog and a drink for $1.50 and it was HOT and very yummmy.\n\nThis place was absolutely packed both in the parking lot and inside, and I could totally see why.  I will definitely go back again for a variety of items.\n\nOh btw.... Checking out was FAST too. It definitely wasn't like a busy Wal-mart where only a few lanes were open.  They had every lane open and people boxing your stuff up and you were in and out of that checkout line in just a few quick minutes.  \n\nThe only thing I think they could improve on is extend their hours a little later into the evening. They close too early and people aren't always off work to be in and out of costco by 6 pm",4
40906,"A year ago I would have left a 4 star score but not today.  Recently Luigi's updated their menu, and the focus is now more on pizza.  Their pizzas are great but they have only 3 items under pasta.  There are many Italian restaurants in Madison that offer plenty of pasta options so having such a limited pasta section is not the smartest move.\n\nYesterday I went with 2 friends for dinner.  I ordered the spaghetti pie without the meatballs.  When I saw my bill I was a bit surprised to see they charged the same price for my dish.  If I knew that was going to happen, I would have asked for the meatballs on the side and given it to my one friend who is a meat eater.  Another disappointment was that they gave me a tiny (and I do mean tiny!) round piece of bread with my pasta dish.  What up with that?!\n\nOtherwise, the food was good.  All of us enjoyed our meals.  My one friend commented that the pizza she ordered (chicken with goat cheese and onions) was good but not as good as Grandpas Pizzeria on Williamson St.  The appetizer we ordered, the cheese and garlic bread, was absolutely fab!  We all commented that it is probably the best cheese bread we've eaten yet.\n\nI'll go back for sure.  The restaurant is small and quaint.  The menu is not cluttered which I prefer.  The prices aren't bad either.  For the 3 of us including tax came to $42 and change for an appetizer, 12 inch pizza, the Arthur salad, spaghetti pie, iced tea, diet pop and an italian soda.  Service was pretty good too.",3
48571,"Great location to ride your bike to and enjoy  Sunday.  Unfortunately, the positive experience stops there.  Overwhelmed with the drinking crowd, the service was minimal, glasses were dirty and the food is not worth the effort.",1
32790,"after reading the reviews on yelp, my boyfriend and i decided to give this place a try, especially since we are on a mission to try ramen in every city we visit.\n\nwe were really excited, as when we were in NYC, we had really good ramen. \n\nlistening to the reviews we started off with the gyoza appetizer - which was not as good as everyone says it is. It was pan fried with the thin layer of skin, but there was an aftertaste of soap water. Which I should have known, since the glass of water they served us was disgusting!\n\nWe had ordered the jumbo sumo ramen - beware, it is a very big bowl of noodles, which we did not expect.\n\nThe sumo ramen came with a half boil egg, seaweed, pork belly, and other veggies. The noodles and pork belly was good. Soup was tasteless.\n\nDefinitely would not go back again.",1
34515,"I have been here for dinner 6 times over the last year and I keep hoping that the food will get better and it never has , it gets worse every time ... will never go back and I don't recommend to anyone it is expensive for the quality and the tap waterthe serve you warm is terrible .....",1
341,"Pamela's is an abomination of a breakfast place that represents the worst of everything.  However, to make up for the food being awful, you will have to wait on line for 20 minutes and then dine in cramped and uncomfortable seating.\n\nIt is, for some reason, unfathomably popular.  The best thing on the menu is their crepe-like pancakes, which are nicely crisped on the edges.  They are nicely crisped on the edges because they are cooked in a disgusting margarine-like substance that always leaves me, personally, feeling a bit ill.  The coffee is forgettable, the eggs are passable, the bacon is inevitably chewy -- which right there should cause someone to be marched out to the firing squad -- and their lyonnaise potatoes are insultingly limp (and, like the pancakes, soaked in margarine).\n\nIf you are dragged here by your friends, find new friends.  If you can't do that, then try to get one of the pancakes that come with some sort of whipped or sour cream.  Not because they're better, mind you, but because at least the cream will help balance the fat that comes from a machine with fat that, at some point in its history, came from a cow.\n\nBetter alternatives to Pamela's in Pittsburgh:  on the 'nice' end, Coca Caf\u00e9 or even Square Caf\u00e9, on the 'greasy spoon' end either DeLuca's or JoJo's.\n\nFrankly, I think I'd rather eat the completely boring and institutional breakfasts at Eat and Park than go to Pamela's again.  At least they have heard of this thing called \""butter.\""",1
28851,"We stayed here last June and the place was really nice. \n\nThere is no casino and  smoking which is great. It is centrally located on the strip and there's a walk way that is connected to the Bellagio. \n\nWhen we tried to checked in was early they said to come back and they can get a higher floor for us. So we checked in our bags and walked around for a while. When we came back 2 hours later, the room was still not ready. That was annoying but they did give is a $50 credit to accommodate for the inconvenience. \n\nWe booked a corner suite durning our stay. We were very impressed with the contemporary design of the room. The bathroom even had a nice window of Vegas. \n\nThe drapes in the bedroom were broken and it wouldn't open with the controls. I called to have it fixed and no one ever came. \n\nThe spa and pool area is nice.  The pool is a great place to relax because it was not noisy at all. \n\nWe had one of the best massages at the spa at the Vdara.",4
15639,"While the scone was delicious the coffee was to be desired and as cool as the place seems you have to know someone behind the counter to get good service.  They had forgotten to make our sandwiches, did apologize and gave us 1 free drink card hmm seems like they could have done better. I don't believe ill be back again too bad some places live by reputation rather than quality!",2
7481,"My friend found this small Moroccan grocery and invited me to stop by for dinner. The interior consists of a grocery and clothing section, and a tiny dining area. There was not much of ambiance as we were the only visitors on that evening. It's a one-person operation and the owner does everything from kitchen to the floor. \n\nThe Harira ($3.99) came with lentils, tomatoes, garbanzo beans and cilantro soup. The blend of ingredients and spices made it zesty hearty with a good lift stemming from a mix of lentil and cilantro. It was a light opener and one item to consider for those looking for soups. \n\nThe Baba Ghannouge ($4.99) came with baked eggplant, sesame sauce, garlic, and lemon. The thick eggplant consistency was garlicky and addictive. The zesty lemony flavor nicely intertwined with the deepening sesame sauce. However, the bursts of eggplant flavors were held in check and in need to be more striking.\n\nThe Bamiah ($12.99) was put together with a large bulky piece of simmered lamb, saffron, okra, and a combination of spices. The okra was very tasty and nicely stewed. The outer-layer of the lamb had some dry spots, but otherwise it was tender and easy to fork into. The mix of spices could also be more intense and integrated. It was missing one note that could have brought it all together. \n\nThe Goat Tagine ($14.99) was culminated by a large bulky piece of goat with the bone in, saffron, and spices. The goat too, had some dry spots on the outside, but it was still very tender and easy to fork into. The aroma was sensational, but I wished the goat were seasoned better.\n\nOverall, the food was solid but not spectacular. There were some minor wow factors stemming from the soup and the wonder aroma of meat and spices. Despite the missing notes that could serve as a bridge between the meat and broth, but the drizzles were still very tasty when served on top of our generous servings of rice. \n\nService was very personable and friendly. It goes without saying, but the one-person operation will cause the food to take some time to arrive. I'd be very interested in coming back to try their good-looking Bastilla.",3
22172,"I really don't understand the hype!  I was in complete agony (as well as my husband) watching this show.  I have seen just about all of the other Cirq shows, and this was no Cirq!  It was more like bad Broadway, and lets thrown in a rope or two.  Don't get me wrong I like the Beatles music, so it wasn't that... I was just bored to death.  The best part for me, was when they covered your eyes and you couldn't see the stage.",1
16235,The portion sizes are pretty ridiculous.  I had the pork tenderloin sandwich and it was decent tasting.  But the burgers i seen others eating looked great so i was remorseful with burger envy.  I will return some day when i'm starving to see if I could possibly eat a whole burger here.,3
34439,"Good food, terrible service. Maybe nice for a bar dinner for two, but definitely not kid-friendly.\n\nWe went today to catch a celebratory brunch for a few family achievements. My wife and I tow along a toddler and an infant, and we wanted to get a table for 6, for the other family coming in. The hostess looked at us like we were blood-stained hobos or something, and seemed oh-so-upset that she had to take us to our table. When we asked if there were high chairs or accommodations for the infant in the car seat, she flatly replied no and suggested we could put our infant on the floor. You know, totally normal restaurant practice.\n\nThe staff, from bus boy to waiters, seemed to do just the bare minimum. No smiles or friendly talk, and it was almost like they didn't want to make eye contact. I'm Asian so with my squinty eyes I can understand if people have a hard time making eye contact. But my in-laws have perfectly normal eyes. One waitress, who was also attending at the bar, was nice enough to talk to us a bit, but was too busy and eventually had to ask another grumpy person to take care of us. \n\nAnytime we had questions, like whether we could sit outside, or where the restroom is, or, oh I don't know, if we could I have a water refill, we'd be met with what looked like eye-rolling. We all felt uncomfortable. I actually felt relieved to leave, eventually. \n\nFood was nice, but not good enough to warrant coming back for.",2
31763,"I took my niece here on a Monday night, so it could have just been because it was so slow, but the food was mostly terrible. The Orange chicken was pretty good, honey chicken also acceptable, but all seafood options tasted horribly bad. Even the peel and eat shrimp (how do you mess that up??) Tasted like it had been thawed, refrozen and thawed again. Desserts were also bad, I was excited to see coconut macaroons, but they were soggy and bad. Only thing keeping this place from 1 star was the friendly service, and a handicap being a slow weeknight. Probably will not be back.",2
4408,"Nothing spectacular about this burger. I used to love fat burger for the food, not the prices but my meal was not as I remembered. The burger was under seasoned and the egg was wayyyy over cooked. Even the onion rings were nasty. The only thing that made it worth while was the shake, still one of my favorite fast food shakes and probably the only thing I will return to get.",2
15127,"I must be aging out of Cracker Barrel.  Maybe I'll get back to it, because there are plenty of old folks there.  But right now, they are getting awfully loud.\n\nThe service was good - in fact, one of the better rounds of service that I can recall having lately.  But I ordered some plate with a sampling of meat, and received one piece of bacon, a piece of sausage, some ham, eggs and one piece of toast.  For something like $7.  My wife added cheese to her eggs and grits and was charged separately for each - at $0.99 a pop.\n\nI would rather eat at the Waffle House.",2
20465,"Tried this place out for the first time yesterday since the hubby was craving boba, and it was the closest one on our way home. I got the honey lemon tea, while he got the strawberry tea. My drink okay, not overly sweet, and had a hint of a rosy aftertaste, probably from the tea. His tea, however, sucked pretty badly. First they got his order wrong and gave him a strawberry milk tea. It would have been okay had his drink tasted good, but it tasted terrible. Despite him not wanting to, I forced him to take it back since it was their mistake anyway. They finally gave him his strawberry tea, but to his disappointment, it tasted like faucet water with an over abundance of sweetener. It was so bad that he threw his drink away after only a couple of sips. Maybe it's just us since we are used to the quality of tea we get at QQ boba in henderson, but this place really isn't worth coming back to.",1
15178,"I was in Las Vegas for the Pacqiao vs. Cotto fight and happened to meet my friends for breakfast at this place.\n\nAccording to the name of the place and what I have seen online, this place is supposed to be a \""noodle house.\"" Now, I didn't get around to any noodles because it was breakfast time... so being half Chinese myself, I ordered Chinese breakfast... aka Dim Sum.\n\nAs far as Dim Sum goes, they had everything I could have wanted:\n   - Pork Siu Mai\n   - Shrimp Siu Mai\n   - Har Gow\n   - Sio Pao\n   - Chicken Feet (gross to Americans, delicacy for Asians)\n\nEverything was nicely prepared and tasted excellent... especially the Chicken Feet. I guess my only complaint would be that it is a little pricey (due to the number of people in our group) and that the Dim Sum was a little small in size. But as far as Dim Sum goes, the price is really going to be determined by how hungry you are since you order each item separately.\n\nOther than that, I can't really complain. It was a wonderful break from steaks and buffets.\n\nI will have to check them out for lunch or dinner some time.",4
16048,"I remember the very first show at the Joint. My dad was lucky enough to attend at sat next to Jack Nickelson and he will tell the story a million times. The new Hard Rock music venue in Vegas! Well, let's just say this review is a little more up to date. \nSince opening in the late 90's, the Joint has renovated, yet still keeping the sound distinguished and the setting intimate. Before the renovation I seen shows like, No Doubt, Alicia Keys, John Legend, and even a fair share of punk shows. \nMy most recent experience was a little more old school with Cheech & Chong and the band WAR. They kept the 3 level high ceiling, however floor 2 is more VIP than it use to be. About 8 private booths with comfy chairs, and then seats with tables and waitress's along the side overlooking the stage. GREAT layout. The 3rd floor is a bit higher up than I remember, but still a great view. The floor you have the option for G/A or seating depending on the show. And the sound, better than ever before! I was very impressed when War got down on \""Low Rider\"" and the bass was still nice and clean. My only complaint, the uppity staff! Dude were at WAR AND CHEECH & CHONG, PEOPLE ARE GOING TO BE SMOKING POT!!!  We had his one security guard who we called \""Johnny Bravo\"" cuz he kept walking by with his chest out sniffing us like he was a K-9. Get over yourself bro. \nOther than that, I can't wait to see another show here! Hopefully Mr. Bravo himself will be working again to add to the entertainment.",4
22269,"1 word: WHY????!!!\n\nBought a Groupon for this place since I was visiting Sin City over the weekend.  There were a bunch of people standing around not doing anything, and the girl who took my order looked like she could care less about working and wanted to go home.  She wasn't friendly and neither was anybody else behind the counter.\n\nHow do you mess up a Chinese Chicken Salad wrap, How I say? For the $11 I paid I would rather have eaten my sock covered in honey Dijon mustard.\n\nThe 1 star is actually for my drink, the Moonshine w/ Everclear, which was tasty and clearly the highlight of my visit. \n\nIf you find yourself in the Miracle Mile shops and your stomach is growling, you would rather walk another mile than eat at this place.",1
48938,Carrie was our waiter and she was great. Meat was very tasty a little on the dry side but tasty none the less. Had a rib n pork platter someone else had Mac n cheese. Ribs were tasty and their house BBQ sauce was VERY yummy. There may be better BBQ places but this place was still delicious none the less.,4
19681,This is a great place if you want to get away from the traffic and crowds of the strip.  Parking is easy and there is a little bit for everyone.  There is a full sports book and horse racing that is huge so you can really spread out.  Only tip is looks for the 75 cent hot dogs by the sports book.  The line looks long but it moves.  Pleasant staff overall.  Only negative is some spots do look a bit outdated.,4
18683,"I love Pei Wei! Love it. I always have pleasant interactions with the employees. I usually get my food to go. They know me. They are fast and my order is always correct. However, this last time I ordered online I went in to pay and the girl behind the counter was beyond rude. It was as if she couldn't be bothered to ring me up. She didn't ask what condiments I wanted. I get the salad, I add another dressing to it. It wasn't busy at all. She acted very snotty and wouldn't even make eye contact with me. As if i was putting her out. She had the eye roll and all. I went in there in a good mood. Told her I had a pick up  order and my name after she asked me and her attitude was enough to keep me away. I go to Pei Wei about every 2 weeks. It has been over 2 months now, all because of the cashier rung me up.  Either fix her attitude or put someone else who is friendly up there.",3
35535,"Okay, I've had enough experiences here to say that this place consistently delivers poor service. There's a general pass-the-buck mentality in the store, and it's obvious there's a total lack of communication between departments. Stuff that I've put on will call (stocked items, like bulk tile, baseboards, and other like-items) on my LAR have never been available when asked for. They consistently mess up orders, and are consistently slow and inept at getting things right the first time. I paid for a carpeting quote at the tune of $40 for one of my rental houses and was put on hold for over 20mins tonight in the flooring dept. Needless to say, I'm done with Lowe's on Ft Apache. They all have the appearance of incompetence because management can't even get it right. Good luck all that try to get anything done here! If you need assistance, run away, go to another Lowe's, or go to Home Depot!",1
16107,"Solid 4 stars. Good atmosphere, great walking distance to everything, decent parking , fries are amazing, menu has something for everyone. A bit pricey. Sometimes understaffed which causes slow service. But all and all a great place and had nothing but good times.",4
24493,"Another date night with the Hubs, but this time he thought to try somewhere new I've been wanting to go- so he picked up a localdines coupon and we headed to Eddies House. First off, I did like the decor, but the tables were somewhat close together, so this didn't provide much privacy for date night conversation... but alas, we were here for food... \n\nI left Eddies House somewhat confused and very underwhelmed. After such great reviews, I'm not sure why our experience was so much different. Maybe it was our waiters complete apathy for showing any kind of friendliness or excitement for what he is doing. Or maybe it was simply the food itself. We shared the shrimp appetizer, which was fine... maybe a bit too spicy for me and the dough balls had NO flavor and were hard as a rock. I ordered the meatloaf, as many people on yelp raved about it - I did think it was good, but nothing I would rave about. The Hubs had the sea bass and liked the lemon addition, but that was about it. After trying his I really felt it was way too salty and nothing too special. The half portions are really small, so beware. They were a good size for me, but the Hubs was left hungry after his. We got dessert, even though nothing really sounded great - had the cookie tiramisu, which was nice for an ice cream dessert (which I wasn't expecting it to be), but nothing special or memorable. \n\nI found it interesting that Eddie, the owner, said hello to every table but ours, as I was watching to see if he would. Maybe he just personally knew all those people, but either way I felt a little left out. So, in my opinion Eddies house was ok, but not a place, based on our experience, I will be going back to anytime soon.",3
33814,"First time at a cicis, not impressed. We paid the extra $8 for their garlic parmasan and buffalo wings...they were not very good, for the quality, they should, have been included in the buffet.  Good place for kids to eat a slice but not much of a selection.",2
9828,"I ordered a beef and cheese sandwich, which was forgettable. It was beefy, but flavorless. Considering that I have spent time in the East Coast, this in no way resembles hot sandwiches out there. I also found it to be on the expensive side. Their sides look interesting, but will sample them only if I'm in the area, which is right off the Meadows Mall and the 95.",2
45297,"One of the hottest restaurants around is located within Eureka Casino on East Sahara. Before Fat Choy, Chef Sheridan Su (former executive chef at Comme Ca) was serving Great Bao in the most unlikely place; a nail salon. I never tried it back then because I have an aversion to the smell. Dining with salon fumes never seemed appetizing in the least bit. I never tracked down the food truck, and it's taken me sometime to travel to the eastside, but I've finally done it. The Eureka Casino was nicer than I expected and I had heard interesting characters patronize the casino. However, on Sunday afternoon it was clean, quiet and no characters in sight. Not sure what it says about me, but I felt right at home. We strolled back to Fat Choy and took a seat. \n\nThe waitress brought over menus; they had a limited selection and no rice or noodle dishes. We selected the duck bao ($7), and the tofu mushroom bao ($6) after she suggested it over the pork belly ($7). We also ordered the short rib grilled cheese ($10) and the nutella roti ($6) for dessert. We chose a plain old diet coke and diet dr. pepper from their new soda machine with dozens of flavors. Our bao came out first. Duck and pork belly were brought out. The order was wrong, but we stuck with it. The buns are steamed to perfection. The pork belly was fantastic, the fat rendered perfectly so it was rich, tender and filled with that wonderful pork flavor. I loved the freshness from the cilantro and greens, and the texture of the crushed peanuts. This was indeed great bao. The duck was delicious too. The hoisin sauce was light and didn't overwhelm the duck at all. Now, I'm curious how the mushroom and tofu bao would be. Tasty, I'm sure. \n\nThe short rib grilled cheese comes with provolone and cheddar, onion jam and a side of marinara sauce. I'm a purist when it comes to grilled cheese; I'd prefer it with only one type of cheese. I thought the two cheeses made it a bit greasy, the sourdough bread grilled beautifully and the short rib was tender and flavorful with the onion jam. The marinara was thick from the tomato paste. Again, not my preference, but still all the components make and enjoyable sandwich. My husband liked it just fine. My tastebuds just didn't concur. There was nothing notable about the fries. \n\nThe Nutella Roti had me intrigued, nutella, mascarpone, honey and walnuts on roti... what's not to love? The wait, as it turns out. We waited and waited and waited. We would've cancelled had our waitress been around. She conveniently disappeared. We waited and waited some more. It was ridiculous. We asked the other waitress and she said it would be right up. We waited and waited. Finally, the pancake topped with goo was brought to the table. The pancake was incredibly greasy, aside from that the flavors were pretty good, but definitely not worth the wait. I could be more forgiving if it were busy, but we were one of three tables. I'd hope they weren't that far in the weeds with seven diners.\n\nOur patience wore thin; we refused to be held hostage for our bill so my husband went to the counter to take care of it. The eats are pretty darn tasty. I'd return for more bao and I'd love to try the duck rice and potstickers. I certainly hope service will be improved.",3
